marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	37413570	R2NTMYP1EPTR58	0345404459	250449497	New Passages: Mapping Your Life Across Time	Books	5	20	25	N	N	Helps you understand yourself, your parents, your friends	"The most interesting section of this book for me was right at the beginning where she describes the \\\\\"endangered generation,\\\\\" those born from 1966-1980. While, I don't usually like to be called endangered, I could completely relate to the description of the troubles our generation is going through- how we have it worse off financially than our parents did in their twenties, and how that explains why we are floating in this in-between stage. This is happening just at the developmental stage in our lives when we'd feel a lot better if we had more financial freedom and didn't have to ask our parents for help. The stresses of dating, not being able to afford more than a cheap apartment (or worse- having to move back in with our parents), and being educated but in a competitive job market, take their toll. At this age, our parents were already married, owned their own home, and had a stable job. So things have changed a lot, and it helps to know that! It frees you to accept society as it is today and make the most of it. She ends the section with a positive prediction that our generation, expecting the least out of life after our disappointing start at adulthood, will end up very successful and appreciating what we have more than other generations. Sheehy is very insightful."	2005-08-08
US	13502030	R2NRN459R7POFW	0451167317	877287899	The Dark Half	Books	4	1	3	N	N	Impressive	"This is the first time I've read a novel by King, and I must say I was impressed. I normally don't go in for Novels where the authors name is printed larger than the title; it reeks of commercialism, of trying to sell a book based on the authors name alone. But damn if King isn't one hell of good writer.I'm one of those \\\\\"literate\\\\\" types who is loathe to succumb to anything as popular as Stephen King. In doing so I think I've forgotten how fun it can be to read a book for pleasure. Sure, there are themes in the book like the duality of man, an artists relationship to his art, etc., probably semi-autobiographical at some points too, but as I read this book I actually found myself having a great deal of fun. It's damned creepy too."	2005-08-07
US	52859210	R3TMI8B7JXUXRO	0895260506	644690342	Men in Black: How the Supreme Court Is Destroying America	Books	4	13	17	N	N	Solid argument weakened by partisanship	"It disappoints me that I can not be more enthusiastic about \\\\\"Men In Black.\\\\\" Though I consider myself a conservative, I find that Mark Levin goes beyond conservativism into partisanship.<br /><br />  This is regrettable because Levin does succeed in explaining, particularly to lay audience, the history of the Supreme Court and its rightful place in American government, which are subjects that most people don't understand. The mechanics of the court system are not, for most people, comprehensible, much less exciting. Here, Levin provides solid scholarship accessible to the average person.<br /><br />  Levin does well in explaining and demonstrating how the Supreme Court - and all levels of our courts - have strayed from the intent of the Founders and established themselves as an unelected government superior in their own minds to the legislative and executive branches of government.<br /><br />  There can be no doubt of the accuracy of Levin's argument. The problem of \\\\\"Men In Blsck\\\\\" lies in Levin's adoption of certain cases and movements as evidence. For example, Levin chastises the  Court for holding that burning the American flag is protected under the First Amendment. Well, I consider myself a conservative - and I agree with the Court. There are simply some issues that resonable people can disagree on, but Levin doesn't seem to allow that latitude. This is regrettable, because generally Levin's arguments are strong. Likewise, Levin allows himself to get wrapped up in Roe v. Wade and the entire abortion issue. There are many people, like myself, who believe that the legal reasoning in Row v. Wade is lacking, if not entirely non-existent. Yet it is possible at the same time for even conservatives to believe the ultimate holding is correct. In fact, I know that I am not alone in believing that abortion does constitute the taking of a human life, but that government has absolutely no right to dictate what a woman may do with regard to her own body. In other words, Roe v. Wade is simply not a good way to illustrate the truth of Levin's theme that \\\\\"the Supreme Court is destroying America.\\\\\" It is: but Roe v. Wade is not likely to get the majority of people to agree with that premise.<br /><br />  As I said, I wish I could offer \\\\\"Men In Black\\\\\" higher praise, but I think Levin picked the wrong way to illustrate by choosing polarizing examples. There are numerous other Supreme Court decisions he could have used that would have brought home the point that courts in general need to be reined in and brought under the control of the people, as the Founders intended.<br /><br />Jerryds, Roe v. Wade is simply not a good way to illustrate the truth of Levin's theme that \\\\\"the Supreme Court is destroying America.\\\\\" It is: but Roe v. Wade is not likely to get the majority of people to agree with that premise. <br /> <br />  As I said, I wish I could offer \\\\\"Men In Black\\\\\" higher praise, but I think Levin picked the wrong way to illustrate by choosing polarizing examples. There are numerous other Supreme Court decisions he could have used that would have brought home the point that courts in general need to be reined in and brought under the control of the people, as the Founders intended. <br /> <br />Jerry"	2005-07-30
US	48111855	RBHHWTXH25EYX	1905363079	832372328	Only A Dog: The True Story of a Dog's Devotion to His Master in World War One	Books	5	6	6	N	N	as touching as greyfriars bobby	If you love dogs, this will make you cry. It is a lovely story but so very sad. And it is true. Everyone I know who has read this book thinks it is a classic and they admit also to shedding a tear or two....	2005-07-27
US	52785995	R2T36M22FPQ4W8	0965624781	591012607	Blind Your Ponies	Books	4	4	4	N	N	Took Me Home Again	Even though this book was set in a more contemporary time, it took me back to the 1970s when my two younger brothers played basketball in one of the small Montana towns mentioned as a rival team in the book.  I kept seeing things in that time frame.  There was  even a very near match for one of my brother's name including the real last name as one of the characters from the exact same team my brothers played on.  This book captures so faithfully the enthusiasm for high school basketball which seeps into every aspect of the small communities in SW Montana.  The characters were believable and very real to me at least.  I enjoyed this book very much and want to thank Mr. West for the nostalgic trip down memory lane.	2005-07-17
US	20595117	R3APYU5RV40E7B	0226300927	833390718	Jewish Life in Muslim Libya: Rivals and Relatives	Books	5	3	3	N	N	First- rate scholarship	This is an insightful, rate work of scholarship on Libyan Jewry. It provides the historical background , and is excellent in detailing the special customs of this particular community.	2005-07-15
US	45276230	R2LT0C5Q1I5ENU	0595295061	8312476	The Seeing: A Novel	Books	5	0	0	N	Y	Chillingly Descriptive	I'm naturally drawn to thrillers and have read many, this is one I found myself getting chills from.  The descriptions are vivid without being graphic, leaving just enough to the reader's imagination for a haunting visual.  The storyline is intriguing and I never felt like I needed to skim in order for it to move more quickly or that there were any gaps that the author did not cover.  Definitely pick up this book, although you may want to read it during daylight hours....	2005-06-27
US	30551502	R8PSZAOHBUX9B	0515128058	864466005	Southern Runnin' (Checkered Flag, Vol. 1)	Books	5	0	0	N	N	Plot Perfection	Pruitt has a good grasp of dialogue and scenery but his talent for putting together a plot is one of the best in all of crime writing.<br />Aside from a few diehard racing fans, most people wouldn't consider car racing a sport let alone one that requires talent.<br />Pruitt takes readers inside world where car racing is as admired as baseball, football, or hockey.<br />I spent my whole life dreaming of becoming a writer so I can easily relate to the Kincaid's obsession.<br />Pruitt's characters value family and country but the general public doesn't hold these values like they used to.<br />If United States soldiers didn't shed blood for our freedom, I wouldn't have the opportunity to share with you this outstanding work of crime fiction.	2005-06-20
US	51983145	RA0RIQMMB6BB2	1879045966	133346744	Time to Mourn, a Time to Comfort: A Guide to Jewish Bereavement and Comfort (Art of Jewish Living)	Books	5	8	8	N	Y	A very helpful book	Ron Wolfson's A Time to Mourn, a Time to Comfort constitutes a sensitive and perceptive guide to the Jewish traditions that guide the mourner and those who seek to provide comfort. The tone is honest, tender, and wise. Jewish tradition offers mourners a structure for dealing with the turmoil of emotions and a guide through the days, weeks and months of recovery from a loss. It also guides the community around the mourner with sound and specific advice on how best to reach out to comfort those in pain. Wolfson details these traditions with a gentle and direct how-to approach, explaining both the traditions and the benefits and good sense of those practices.	2005-06-09
US	52782399	R25X4R4F1QCG02	046500721X	758212963	The Savage Wars Of Peace: Small Wars And The Rise Of American Power	Books	4	2	4	N	N	Entartaining well written research	"The book describes all American small military interventions abroad starting from the beginning of the 19th century with the picturesque adventures of very few men fighting near the shores of Tripoli and ending with the war in Kosovo. <br /> <br />I am not a scholar, I am not American and I wasn't aware of some of the facts reported in this book. In my opinion the factual research is interesting and accurate.  <br /> <br />I am not giving 5 stars because I think that the thesis sustained by the author against the Powell Doctrine and the conclusion \\\\\"In deploying American power, decision makers should be less apologetic, less hesitant, less humble...\\\\\" are not fully supported by the facts searched by Mr. Boot."	2005-05-25
US	52761040	R1A1XN4EGQMQHB	B0006D7EDW	341114072	My Reminiscences as a Cowboy (Paper Books)	Books	3	14	16	N	N	Life Imitates Art.....a Little Too Much !	"I started reading Frank Harris' memoirs with a great deal of interest.  He'd come to Chicago as a fresh-faced, enthusiastic Irish kid, \\\\\"straight off the boat\\\\\", but through hard work and personal service had commended himself to some Westerners with whom he soon became partners.  Pretty good for a hotel bellhop !  But still, maybe it could have been true.  Then, he rode off for eighteen months' adventures in Texas and New Mexico, purchasing, raiding, and driving cattle, sprinkled with gunfights with the Indians, duels and horseraces with Mexican grandees, and the hijinks of bored cowboys.  Miraculous escapes and great physical feats abound.  As I read, I began to feel that some o' these here scenes was a mite familiar.  Sure enough, I decided, I'd definitely spotted them in Hollywood movies.  Frank Harris' life resembled a movie, sure as shootin'.  At last I reached the point where after escaping a possible Indian attack, as he and his companions drove a huge herd north through Texas, he intoned that just a few years later, General Custer and his men were wiped out by the same Indians close to that very spot.  Well, sir, I may be a sucker, but I ain't that big of a one !  As I recall from my school days, the Little Big Horn was way up in Montana, or it used to be.  Shoot, I guess you never can tell.  But still, I got plumb suspicious.  I looked on the internet.  Seems Frank Harris had raised a few doubts in others' minds too.  Maybe because at the time when he said he was fightin' Indians and ridin', ropin' and shootin', he was only around five years old !  Course I could be underestimatin' him.<br /><br />  If you don't take this as a gen-u-wine autobiography, but just as a cowboy tale, it can be enjoyable.  The old fashioned attitudes to Indians and Mexicans might make you feel more than a little weary, but that was show biz, back in 1930, when he wrote.  And, you might recognize a few scenes because after all, Frank Harris' life was turned into one or two films.  Or was it that cowboy films turned into his life ?  I give up.ms.  Or was it that cowboy films turned into his life ?  I give up."	2005-05-24
US	49890873	R2SWJLOHIDIJ9R	0761500014	395184265	Bottlefeeding Without Guilt: A Reassuring Guide for Loving Parents	Books	5	11	20	N	N	LOVED IT	I think the book was wonderful, and I truly believe we need more like them in the world. Not everyone is from the same situation, don't be so quick to judge another person's choice. I really wish these die hard people would focus on raising their own children then worrying about how I am feeding my child.	2005-05-16
US	23567354	RLYSBUNRQIFRI	0802714250	67050272	A Pirate of Exquisite Mind: Explorer, Naturalist, and Buccaneer: The Life of William Dampier	Books	4	6	6	N	N	An Exquisite Biography	"A remarkable man died sometime in 1715 in London and was buried in an unmarked grave.<br /><br />This would be of little note were it not for the fact he was one of the greatest explorers of all time, a pioneering navigator, a naturalist, hydrographer, travel writer and - probably to his disadvantage - a pirate. His maps were used by James Cook and Horatio Nelson, among others; his work as a naturalist influenced von Humboldt and Darwin, and his writings stirred the imagination of Defoe, Coleridge and Swift. He circumnavigated the world three times and was the first Englishman to explore Australia.<br /><br />It was William Dampier's lifelong ambition to achieve wealth and fame. Though he found some of the latter before his death he was frustrated at almost every turn in his efforts to accomplish the former and, sadly, died in debt.<br /><br />Diana and Michael Preston have given the man his due in their biography, \\\\\"A Pirate of Exquisite Mind.\\\\\"<br /><br />Dampier was a man of his time and, thus, is not without fault in the modern view. But he had more tolerance than many of his contemporaries, despised superstition and saw curiosity about the world around us as among the highest of virtues.<br /><br />For a man whose writing had (and continues to have) so much influence on so many others, it is surprising that William Dampier is largely forgotten, even in his birthplace of East Coker, Somerset. Before this long overdue biography, the Prestons found almost everything known about Dampier came from his published books. None of his original journals have survived.<br /><br />The Prestons searched out manuscripts in the British Library and moldering papers in various record offices and then went one better than many biographers, actually visiting the many places his path took him around the world.<br /><br />There are aspects of his life the authors only skimmed over and which I wish they had given more attention. While not quite as readable as \\\\\"Blue Latitudes,\\\\\" the Tony Horwitz book on Cook, I found much to admire in this book.to admire in this book. <br /> <br /> <br />"	2005-04-30
US	39098450	R3BD8Q1YK93FF6	0782143768	603053506	The Game Artist's Guide to Maya	Books	4	24	24	N	N	The GAME ARTIST'S part of the title is IMPORTANT!	I got this book, as well as Game Character Development in Maya, at the same time, so it made it a little easier to review this book in comparison. <br />I am just starting out with Maya, taking courses on 3DBuzz, playing with the PLE version of Maya, so I really should have read the title of this book a few times to let it sink in. This is a book for CURRENT GAME ARTISTS. This is NOT really a book for people just starting out with Maya. The author does not explain a lot of what he's doing as far as theory goes, because he's assuming that you already KNOW the theory, and are just moving your skills to Maya. This is not a bad thing, of course, but caveat emptor for the n00b like myself you buys this assuming your going to be led by the hand. For those people, I highly recommend the previously mentioned 'Game Character Development in Maya'. <br />I'm NOT knocking this book!!! It seems like a really good one for the audience it's intended for, and I'll probably put it on my bookshelf until I get good enough to see what the author is trying to say. I just wanted to throw this out for those, like myself, that might be thinking it's a beginner's guide, which it surely isn't.	2005-04-19
US	14460566	R31GCKEBHPFLRR	1841693286	15991964	Attention: A Neuropsychological Approach (PsychologyFocus)	Books	5	3	3	N	N	An accessible read	As a graduate student in clinical psychology, I think this is a great book.  It is easy to read, and starts with an easy to follow guide to cognitive theories of attention.  Teh the author describes various assessments which have been used to assess attention and control.  Finally, the author goes on to describe the research findings showing how attention skills can break down in various disorders.  The chapter on ADHD was very interesting to me.  Also, the chapter neural network theories was understandable and a useful guide to evaluting this kind of approach. <br /> <br />I have also used this book with some of my undergraduate classes, where it has been very well received.  The introduction to attention works especially well, and many students are interested to read about how conditions such as dementia can affect this aspect of behaviour. <br /> <br />Given all of this, I think the book is of exceptional value.  Few academic books come in at less than 20 dollars these days.  I recommend it to psychology students at all levels.	2005-02-16
US	36727219	R3GEZCNBOB3IY2	0736904646	508804670	Dismantling Evolution: Building the Case for Intelligent Design (Examine the Evidence)	Books	5	15	28	N	N	One of the most powerful books against the evolution lie	"The book speaks to you on a conversational level.  It does not hold academia high above your head and expects you to understand what the book has to say.  The book doesn't just say that Genesis is correct and that's that.  It goes deep into each and every argument of the evolution lie and dismantles each and every one of them a step at a time.  A book like this is important because evolution...the lie and the racist idea that it is...is practically stapled to our schools and our universities.  The concept of an Intelligent Design/er is realistic, scientific, and worthy of accepting.  Only those who hate Christians and Christianity will go against such a book, and I do know many of those...they cling to the idea of evolution but this \\\\\"scientific idea\\\\\" is like sand that slowly slides through the palm of their hands.  The concept of evolution holds no true ground.  If you truly look at it, you realize just how foolish it is.<br /><br />Christians need books like this and books like those of Hugh Ross that shows the foolishness of atheism and humanism evolution.  The mere thought that evolution could exist on what is referred to as a macroevolution scale is absurd.  Then there's the realization that evolution itself has so many different types of hypothesis shows that there is no firm groundwork.  However, if you take cosmic design and human design, bringing them all together facing you, you realize that the Bible is right.  That there is a Creator and we and the universe around us are the created.  Do you not realize the following as stated in this book?<br /><br />This book follows the thought pattern of the apostle Paul.  We need to examine the evidence for the Bible before us, so that we can bring intelligence to the debate...not just arguing \\\\\"I'm right and you are wrong\\\\\" and that's that.  By examining the evidence, by truly keeping an open mind while exploring books like Dismantling Evolution and Hugh Ross's Fingerprint of God, we realize that our Christian faith is a wall that cannot be brought down.  The final thought by the author, Ralph Muncaster, shows an important truth:<br /><br />  \\\\\"In essence, this challenge [the one faced by evolutionists today] means a change of faith from one unseen to another.  No one has ever seen evolution in action.  Nor has anyone ever seen an intelligent designer such as God.  Both require faith.  Faith in the nothing of evolution leads us to despair.  Belief in the God of intelligent design leads us to great hope...Those who cast off the weights of evolutionary presuppositions can scale that final peak and find peace in an intelligent-designer God--a real God that has beautifully and wonderfully crafted all living things He's waiting for evolutionists to find him--and the hope he can bring them all\\\\\" (224).th is a wall that cannot be brought down.  The final thought by the author, Ralph Muncaster, shows an important truth: <br />    \\\\\"In essence, this challenge [the one faced by evolutionists today] means a change of faith from one unseen to another.  No one has ever seen evolution in action.  Nor has anyone ever seen an intelligent designer such as God.  Both require faith.  Faith in the nothing of evolution leads us to despair.  Belief in the God of intelligent design leads us to great hope...Those who cast off the weights of evolutionary presuppositions can scale that final peak and find peace in an intelligent-designer God--a real God that has beautifully and wonderfully crafted all living things He's waiting for evolutionists to find him--and the hope he can bring them all\\\\\" (224)."	2005-02-16
US	36064392	R2ON3EQ400A1W5	0974587001	278001922	Real Stuff	Books	5	2	3	N	N	Real Stuff is the Real Deal	If Harvey Pekar originated the genre, Dennis Eichhorn surely mastered it.  Dennis is a great storyteller, and he's hooked up with some of the best comicbook artists in the land, so you can't miss with this collection.  Just about every story would make a good movie.  If you can imagine Charles Bukowski morphed into Hunter s. Thompson and a football player for the Fightin' Missionaries then you have an idea of whats in store for you.  This is probably the best anthology of comics published all year. Highly reccomended.	2005-02-08
US	50553931	R2R1FKKEJ668UH	0060936150	731441477	The Wise Women of Havana	Books	4	2	2	N	N	Hay Que Bueno	Set in pre-Castro Cuba during the depression, the story is woven around Lorenzo and Marguarita's settle into marital life and their ever-present family member intercessions. Richly written and descriptive to the point of excellence (not overboard droning on), this story moves at a good pace that keeps the reader interested but not riveted to the point where you are running home to read or will stay up past your bed time. What I enjoyed about this book was the fact that you get to know the main characters well and get to see their many sides. I also liked the descriptive narratives of the setting that made you feel like you were almost there, sweating on the bus and restless with anticipation to get to the beach and try Maximillano's famous cooking. I never came to fully understand what was so wise about the women and exactly where their genius lie, but all the same I would definitely recommend if you wish to take a vacation to the tropics and feel like you made some new acquaintances.	2005-02-01
US	25720454	R15ZCON6ZXMPYU	1578591465	404621309	Real Ghosts, Restless Spirits, and Haunted Places	Books	4	9	12	N	N	Real Ghosts, Restless Spirits, and Haunted Houses	"If you enjoy reading true ghost stories, you will probably find this book by Brad Steiger an interesting collection. There are numerous stories, and many of them are quite creepy. On the other hand, the photos were less impressive. I am by no means an expert in photography, but I must say in all honesty that some of the photos included in this book appeared to be faked (and badly at that). This, in my opinion, somewhat compromised the credibility of the rest of the book. Apart from that, \\\\\"Real Ghosts\\\\\" still makes for a good read, especially on a dark and stormy night. In addition to this book, I highly recommend \\\\\"A Witch's Guide to Ghosts and the Supernatural\\\\\" by Gerina Dunwich. It also contains many true tales of ghost sightings and haunted places, and examines the paranormal from a neo-pagan perspective without forcing any particular belief system upon the reader."	2005-01-31
US	40822381	R2RP4L8E85L4CC	0976008602	521137458	RFID Labeling: Smart Labeling Concepts & Applications for the Consumer Packaged Goods Supply Chain	Books	4	3	3	N	N	Getting Started with RFID	"\\\\\"It was a great book! It explains what goes into an RFID printer to make it ready for today's carton-labelling mandates. It creates appreciation for the technology and it really helps to jumpstart your compliance team. The general RFID 101 information was very useful in educating other people within my Company.\\\\\"  <br /> <br />"	2005-01-27
US	50958766	R354DWCZHIN0TA	0974275530	700247219	The Great Rebellion: Gnostic Psychology and the Path to Liberation from the Ego	Books	5	22	22	N	N	Know thyself and you shall know the universe and its Gods!	"The Great Rebellion is that action when successfully lived, produces something beyond good and evil. <br /> <br />The Great Rebellion occurs when a person who, with infinite yearning for Truth, breaks the shackles of degenerate social norms and finds authentic individuality. <br /> <br />The Great Rebellion is Buddhist Annihilation at its very depth. Jesus stated it himself, \\\\\"deny yourself...\\\\\" <br /> <br />This is a book so profound that rarely (if ever) can one find all the levels of meaning. Entire paragraphs of information are written in a single sentence. Entire chapters are written in entirely one sentence paragraphs. Do not be fooled with the number of pages, this book's synthesis is so comprehensive that it can often be misunderstood. <br /> <br />Any aspirant of knowledge will read this book with awe. Unconditionally recommended to those looking for something but do not yet know what."	2005-01-27
US	52517734	R2E2XQJO6T5AE2	0060584009	77217173	Metro Girl (Alex Barnaby Series #1)	Books	4	3	7	N	N	It's not Stephanie Plum, but it has potential...	"Janet Evanovich has launched a new set of characters in what could be a decent series in Metro Girl.  Although it's not perfect, it could grow into a decent run...<br /><br />Alex \\\\\"Barney\\\\\" Barnaby gets a strange call from her brother, \\\\\"Wild\\\\\" Bill Barnaby, that leads her to believe he's in significant danger.  She heads down to Miami and the Keys to track him down and find out if he needs rescuing.  She quickly hooks up with a NASCAR driver, Sam Hooker, aka \\\\\"The NASCAR Guy\\\\\", because he knows Bill and Bill has taken off with his boat.  As they start trying to track down Bill's movements and location, they quickly find that they are not the only ones looking for Bill.  Some unsavory types also want to find Bill, and they probably want to kill him rather than just talk.  At the end, she needs to figure out who are good guys and bad guys...<br /><br />The problem that Evanovich faces here is her own success.  The Stephanie Plum series is well established and is loved by the readers.  The character development is deep, and the story lines have matured since the initial episode.  By trying to launch a new series, people expect the same experience as the latest Plum novel, and that's not very realistic.  Is this a perfect novel?  No.  There's obviously a lot we don't know about Barney, and the sexual tension between her and Hooker has to start somewhere.  Could this be a good series over time?  I believe so.  I think the characters are funny and interesting, and with some development time over two or three books, it could start to come close to the success of the Plum series.<br /><br />I think it's worth reading, and it's an entertaining diversion.  If you don't keep trying to compare it to her other works, then you'll enjoy it.  If you attempt to make it an extension of the Plum series, you'll have a problem."	2005-01-15
US	34754772	RL3OO5X3A6DZH	0451171926	604964480	Atlas Shrugged: 35th Anniversary Edition	Books	1	14	37	N	N	I just don't agree that this is a masterpiece	I had heard of but never read Ayn Rand's fiction so decided to read Atlas Shrugged to enlighten myself on her philosophy. <br /> <br />What I found was a tiresome, plodding story with one dimensional characters and impossible dialog. Rand never says in three words what she can say in three hundred, and her illustration of Objectivism could have been done in a few hundred pages instead of the thousand or so that she used. <br /> <br />While I personally agree with her philosophy, I just can't recommend this book to anyone.  It's difficult to read, it's boring, it's condescending, and by the time you're several pages into a character's monologue in which the character says the same thing in a different way in each paragraph, you just want to escape this awful book. <br /> <br />I'm well aware I'm going against the mainstream here, but I just dont' see what's so great about this awful book.	2004-12-21
US	51820703	R4TUM5EDS28TT	0060080957	744732613	It's Hard to Be Five: Learning How to Work My Control Panel	Books	4	35	36	N	Y	Good reading for teachers and parents	As a new kindergarten teacher who'd taught second and first for three years running, I was really having a hard time understanding the minds of my new students.  This book, told from the kids' perspectives, was a godsend.<br /><br />Jamie Lee Curtis does a great job in getting down how kids talk and think.  The art work also adds to the story.<br /><br />Early in the year, when my students were having a hard time sitting still and learning to focus, I read this to them.  It really clicked with them and helped them see that other 5 year olds felt the same.	2004-12-01
US	52906805	R1CIY6DP6AHVJX	0881926965	802471451	Plant Hunter's Garden: The New Explorers and Their Discoveries	Books	5	11	11	N	N	A Must Read	This is a great book for someone wanting to read about how and where different plants come from. Ward takes you on a journey of exploration making each of the entries in this book an adventure. I really enjoyed reading about the Sargents and Wilsons of our time and the great plants they have contributed to. I have already found some plants that I can't live without.  <br />The photography is first rate making each plant stand out at you with its vibrant colors.  <br />This book may not be for everyone, but is well worth a look from master gardeners and those curious about the evolution of plants.	2004-11-24
US	50377086	RH5DPKMNIW9BJ	0595289908	660710570	Hues of Tokyo: Tales of Today's Japan	Books	5	0	0	N	N	Challenges, Choices & Hope	In Hues of Tokyo, Charles Mitchell introduces the reader to multiple people and places within the bustling metropolis of Tokyo.  From the over-worked businessman to the despondent teenager to the unseen gardener, the city seems to be full of people going through the motions and fighting to live their lives.  However, buried in each story is a message of hope and a reminder that we all have the freedom to choose our own path and hold near to us that which is most dear. <br /> <br />I read this book over the course of several weeks, one story at a time, and highly recommend it to anyone who understands the challenges and choices that we all face.	2004-11-21
US	51848609	R1OECUQ56AOK26	0345462327	559514085	Flashpoint (Troubleshooters, Book 7)	Books	5	1	4	N	N	Worthy of Vince Flynn	"With \\\\\"Flashpoint,\\\\\" S. Brockmann has moved out of the realm of romance writing and has entered into the mostly-male action genre.  This book is superb -- worthy of Vince Flynn, and, dare I say it? even the great T. Clancy.  There really is no better way to describe Suzanne's writing style here other than to say \\\\\"she writes like a guy.\\\\\"  This book is more plot-based than her other novels, and the action and dialogue keeps the reader in suspense all the way.  I love the departure from Team 16 (that's just me though, I love the world of spydom more than the world of commandos).  This book is so good that I think even my husband would enjoy it.  The romance is secondary to the operation, which makes the book better, I believe."	2004-11-15
US	20595117	R2CZHBQJGD9XQ9	1568212062	866129217	Jewish Spiritual Practices	Books	5	8	8	N	N	This book should be in every Jewish home	Yitzhak Buxbaum has made a tremendous contribution to the world of Jewish Learning with this book. He collects Hasidic hanagot ( customary practices) and considers the way they can enrich one's spiritual life and practice. He teaches in the work how the religious Jew can in every detail of his life, in every experience transform the ordinary into the sacred. He teaches how the Jew can transform his consciousness to greater ' devekut ' clinging to God.<br /><br />This book has been one of the most important in my own life. Time and again it has given me new insight into Jewish practice and thought. It is written in a most clear and understandable way.<br /><br />It too , it seems to me, without advertising itself as such provides a framework for Jewish thought and belief as strong as any other work I know. If I had to recommend one book to be in each Jewish home ( aside of course from the canon of Sifrei Kodesh ) it would be this one.<br /><br />What a great great great book.	2004-11-06
US	44228827	RSOJ38KIIJAZZ	158297294X	8588666	Plot & Structure: Techniques and Exercises for Crafting a Plot That Grips Readers from Start to Finish	Books	5	12	14	N	N	The Best Book on Writing I've Read	As a writer, I'm always looking for good books on craft. Jim Bell's new book is the easiest to understand and most comprehensive book I've ever read. If want to learn the craft or take your writing to a higher level, this book is for you. It lays out exactly how to create the plot skeleton and how to flesh out the story from there. Though I've published going on thirty books, I learned more from this book than my library of books on writing. Highly recommended!	2004-11-04
US	38326456	R2WBBVCV4MGNOF	1591840562	67559088	The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything	Books	5	2	3	N	N	Excellent Primer for All Experience Levels	I was give this book by the chairperson of my company. This is a good way to get a book up to the top of my reading list.<br /><br />Anyone who is starting a new organization of any kind should get hold of this book. I am buying copies for (i) my son who wants to start a design business, (ii) my daughter who also wants to start a design business, though not with her brother, (iii) co-founders of my company, (iv) a young woman I mentor who is on her fourth start-up. Guy Kawasaki should pay my chariman a commission.<br /><br />Why do I like this book so much? It rings true. It is full of practical and easy to implement advice. It reaches out to other important books and ideas: everything from Thomas Kuhn and Clayton Christensen to Jacob Nielsen (books by all of these authors are pretty much essential reading so I will let you search for them on Amazon) to interesting looking books on networking and branding.<br /><br />First rate work.	2004-10-29
US	48438347	RD2ZFDL5LQ05W	0446614378	986071609	The Improper Wife (Warner Forever)	Books	5	3	3	N	N	An absolute delight!	"Diane Perkins brings an interesting, intriguing twist to the \\\\\"marriage of convenience\\\\\" theme in her first U.S. release, THE IMPROPER WIFE. <br /> <br />Captain John Grayson, known to his friends as Gray, is a man of means - but is also a haunted man.  Gray was disowned by his father when he decided to enlist.  He drinks himself to sleep each night, trying to forget his young, pregnant wife who died.  Despite his best attempts, visions of her tragic death haunt his dreams.  One morning, he's awakened by a pounding on his door and opens it to find a lovely, but obviously pregnant woman asking for Captain Grayson. Before he can clarify the obvious error, her child insists on being born, almost immediately. Gray has little choice but to help her deliver her baby boy. <br /> <br />Maggie Delaney believes she has murdered her husband, Captain John Grayson, when she pushed him into a river during an altercation. Alone, pregnant and left with minimal funds, she struggles to survive - until she reads in a discarded paper that Captain Grayson has returned to London. Surprised that her husband is still alive, she learns his whereabouts from the Regimental offices, and then rushes to his quarters, only to be told by a man whose dark looks remind her of a pirate that he is Captain John Grayson.  She has little time to pursue the man's lies when her baby insists on being born. And until she discovers the truth behind Gray's lies, she provides a false identity, that of Maggie Smith. <br /> <br />After the child's birth, Maggie continues to insist that she is Captain Grayson's wife. Annoyed, yet reminded of his personal loss as he watches her hold her new baby son, Gray doesn't have the heart to send her away. Instead, he places her in the charge of his cousin Harry and Harry's wife, Baroness Tess Caufield, with instructions for Tess to deliver Maggie back to her proper home, wherever that might be. He leaves funds with Harry for Maggie's intermediate care, then returns to duty. <br /> <br />Harry and Tess find Gray's request somewhat suspect. Who wouldn't, when the young, beautiful female he claims is a stranger is holding an infant? They take her to their home and, as Tess helps Maggie unpack, she finds papers revealing the marriage of Maggie Delaney to John Grayson. Now convinced that Gray has deserted his wife and child, Harry and Tess decide to take Maggie and her infant to Gray's family estate and Gray's father, Lord Summerton.  Maggie, homeless and alone, agrees for the sake of her son. <br /> <br />Gray returns to London, only to discover that Maggie is at his family estate and has insinuated herself in his family's lives.  Has she does this for financial gain?  Or is she really the caring person she pretends to be?  Gray resolves to discover the truth behind these questions - and more. <br /> <br />THE IMPROPER WIFE is a fast-paced, captivating, not-to-be-missed Regency novel.  I thoroughly enjoyed the suspense in the story, the fully developed characters. Maggie's pain, her determination to provide her son - her only living relative - with a home, was thoroughly engrossing.  Gray's feeling of loss after his older brother's death, his father's banishment, and his initial distrust of Maggie were totally believable. THE IMPROPER WIFE is a real keeper!   <br /> <br />Reviewed by Linda Morelli, multi award-winning author of FIERY SURRENDER and SHADOW OF DOUBT"	2004-10-22
